model_id,snr_db,metric,n,mean,std,ci95_low,ci95_high,seed_2022,seed_2023,seed_2024,seed_2025,seed_2026
M2,-14,macro_f1,5,0.19827778717490085,0.005746711572677773,0.19114230230704593,0.20541327204275578,0.1988568017376642,0.19452293474359444,0.1906147283817222,0.20337998917878386,0.20401448183273949
M2,-14,balanced_accuracy,5,0.21900000000000003,0.00940590635612355,0.20732102470712546,0.2306789752928746,0.2163636363636364,0.20545454545454545,0.21727272727272728,0.2281818181818182,0.22772727272727272
M2,-14,prediction_concentration,5,0.1940909090909091,0.015164388470556612,0.1752618338722427,0.21291998430957548,0.1990909090909091,0.18818181818181817,0.2159090909090909,0.19272727272727272,0.17454545454545456
M2,-14,normalized_prediction_entropy,5,0.920126335267,0.020388423536330868,0.8948107637818077,0.9454419067521924,0.9349152441092519,0.9407259769516017,0.9097460965826828,0.8903126875975802,0.9249316710938837
M2,-14,gini,5,0.3357685950413223,0.03728181524141264,0.28947710726837583,0.38206008281426873,0.3119834710743801,0.2956198347107438,0.3569421487603306,0.3889256198347107,0.3253719008264463
M2,-14,hhi,5,0.12438595041322316,0.008170741437654725,0.11424063493145561,0.1345312658949907,0.11990785123966943,0.11631198347107438,0.12832396694214876,0.1367301652892562,0.12065578512396696
M2,-14,dominant_predicted_class_ratio,5,0.1940909090909091,0.015164388470556612,0.1752618338722427,0.21291998430957548,0.1990909090909091,0.18818181818181817,0.2159090909090909,0.19272727272727272,0.17454545454545456
M2,-12,accuracy,5,0.3001818181818182,0.007724598467726551,0.2905904623638622,0.3097731739997742,0.3004545454545455,0.2868181818181818,0.3059090909090909,0.30363636363636365,0.3040909090909091
M2,-12,macro_f1,5,0.2797900721567862,0.008269043061558326,0.2695226990876526,0.2900574452259198,0.27488849026999773,0.26759646114310986,0.2841727793784434,0.28677355873357324,0.28551907125880666
M2,-12,balanced_accuracy,5,0.3001818181818182,0.007724598467726575,0.29059046236386216,0.3097731739997743,0.3004545454545455,0.28681818181818175,0.3059090909090909,0.30363636363636365,0.3040909090909091
M2,-12,prediction_concentration,5,0.19672727272727272,0.06816772581636568,0.11208586174166615,0.28136868371287926,0.2059090909090909,0.3109090909090909,0.14454545454545453,0.17136363636363636,0.1509090909090909
M2,-12,normalized_prediction_entropy,5,0.9356532444772647,0.03419463006231326,0.8931950033969942,0.9781114855575352,0.9261008766047227,0.8893151086807692,0.9738203562247136,0.9242069049646109,0.9648229759115068
M2,-12,gini,5,0.29082644628099175,0.07466764920351651,0.19811431443447736,0.38353857812750614,0.3316528925619835,0.3803305785123967,0.1990909090909091,0.3131404958677686,0.22991735537190083
M2,-12,hhi,5,0.12157,0.020439684092390845,0.0961907801278201,0.1469492198721799,0.12606322314049587,0.15365702479338844,0.1023797520661157,0.12001239669421487,0.10573760330578513
M2,-12,dominant_predicted_class_ratio,5,0.19672727272727272,0.06816772581636568,0.11208586174166615,0.28136868371287926,0.2059090909090909,0.3109090909090909,0.14454545454545453,0.17136363636363636,0.1509090909090909
M2,-10,accuracy,5,0.4126363636363637,0.006309837524594189,0.4048016655475599,0.42047106172516746,0.4127272727272727,0.415,0.4018181818181818,0.4159090909090909,0.4177272727272727
M2,-10,macro_f1,5,0.39490936012499056,0.00509909751706461,0.38857799431472123,0.4012407259352599,0.3975285885618222,0.3933953207654282,0.3869470903243208,0.3963450393819905,0.40033076159139097
M2,-10,balanced_accuracy,5,0.4126363636363636,0.006309837524594183,0.4048016655475598,0.42047106172516735,0.4127272727272727,0.415,0.4018181818181818,0.41590909090909084,0.4177272727272727
M2,-10,prediction_concentration,5,0.1797272727272727,0.04924911376473255,0.11857642122216286,0.24087812423238256,0.16772727272727272,0.2636363636363636,0.13363636363636364,0.17227272727272727,0.16136363636363638
M2,-10,normalized_prediction_entropy,5,0.9576704392169356,0.018522979425669286,0.934671122524613,0.9806697559092582,0.9576566689670301,0.9323997869936249,0.9792341142336531,0.948087846704746,0.9709737791856236
M2,-10,gini,5,0.23639669421487602,0.047806920768681226,0.17703656183142474,0.2957568265983273,0.24677685950413225,0.28991735537190083,0.17049586776859504,0.2676033057851239,0.20719008264462813
M2,-10,hhi,5,0.1106596694214876,0.0114165685218644,0.09648412730486221,0.12483521153811299,0.1090710743801653,0.1289285123966942,0.09929297520661157,0.11257231404958677,0.10343347107438017
M2,-10,dominant_predicted_class_ratio,5,0.1797272727272727,0.04924911376473255,0.11857642122216286,0.24087812423238256,0.16772727272727272,0.2636363636363636,0.13363636363636364,0.17227272727272727,0.16136363636363638
M2,-8,accuracy,5,0.5333636363636363,0.005949164813944142,0.5259767725947813,0.5407505001324913,0.5354545454545454,0.5404545454545454,0.524090909090909,0.5340909090909091,0.5327272727272727
M2,-8,macro_f1,5,0.5215820525118676,0.00489184040693689,0.5155080303936156,0.5276560746301197,0.5241034698636539,0.5262815150813122,0.5136161107595448,0.5206233941477115,0.523285772707116
M2,-8,balanced_accuracy,5,0.5333636363636363,0.005949164813944096,0.5259767725947813,0.5407505001324913,0.5354545454545454,0.5404545454545454,0.5240909090909092,0.5340909090909091,0.5327272727272728
M2,-8,prediction_concentration,5,0.15627272727272729,0.019365983639207423,0.13222668259812032,0.18031877194733426,0.165,0.18409090909090908,0.13318181818181818,0.15318181818181817,0.1459090909090909
M2,-8,normalized_prediction_entropy,5,0.9722821970410698,0.006749499871927962,0.9639015860442159,0.9806628080379236,0.9708809457800506,0.9701953169499328,0.9703163948661153,0.9661444205251158,0.9838739070841341
M2,-8,gini,5,0.19664462809917355,0.02463292425971517,0.1660588128754051,0.22723044332294198,0.20826446280991737,0.20049586776859502,0.19785123966942153,0.22099173553719006,0.1556198347107438
M2,-8,hhi,5,0.10296933884297518,0.0029416220045679546,0.09931683270357916,0.1066218449823712,0.10409752066115703,0.10521652892561982,0.10235206611570247,0.10506198347107439,0.0981185950413223
M2,-8,dominant_predicted_class_ratio,5,0.15627272727272729,0.019365983639207423,0.13222668259812032,0.18031877194733426,0.165,0.18409090909090908,0.13318181818181818,0.15318181818181817,0.1459090909090909
M2,-6,accuracy,5,0.6694545454545454,0.0038354587472234415,0.6646921944115224,0.6742168964975684,0.6668181818181819,0.6759090909090909,0.6695454545454546,0.6663636363636364,0.6686363636363636
M2,-6,macro_f1,5,0.6583861354846544,0.00952413502041878,0.6465603599157688,0.67021191105354,0.646122333221681,0.671528316931481,0.6553441994614588,0.6557179173340405,0.6632179104746105
M2,-6,balanced_accuracy,5,0.6694545454545454,0.0038354587472234415,0.6646921944115224,0.6742168964975684,0.6668181818181819,0.6759090909090909,0.6695454545454546,0.6663636363636364,0.6686363636363636
M2,-6,prediction_concentration,5,0.13,0.014434949552909472,0.1120766428242648,0.1479233571757352,0.14227272727272727,0.11727272727272728,0.14363636363636365,0.13454545454545455,0.11227272727272727
M2,-6,normalized_prediction_entropy,5,0.9838045759727516,0.013352634602213032,0.9672250903060139,1.0003840616394895,0.9717396696908509,0.9964450093682101,0.9692259801893133,0.9838329308979388,0.9977792897174452
M2,-6,gini,5,0.13183471074380165,0.06514772818189288,0.050943122095580495,0.2127262993920228,0.18297520661157024,0.07239669421487603,0.19768595041322315,0.1522314049586777,0.05388429752066116
M2,-6,hhi,5,0.09737223140495868,0.0051229646730370625,0.09101123060637885,0.10373323220353851,0.10184669421487605,0.09249917355371902,0.10294793388429753,0.09767520661157025,0.09189214876033058
M2,-6,dominant_predicted_class_ratio,5,0.13,0.014434949552909472,0.1120766428242648,0.1479233571757352,0.14227272727272727,0.11727272727272728,0.14363636363636365,0.13454545454545455,0.11227272727272727
M2,-4,accuracy,5,0.7920909090909091,0.006723586213491126,0.783742474150798,0.8004393440310201,0.7904545454545454,0.7909090909090909,0.7827272727272727,0.8009090909090909,0.7954545454545454
M2,-4,macro_f1,5,0.780117536881173,0.013534049036735628,0.7633127954423341,0.796922278320012,0.7726119402664507,0.7840337703447477,0.7614099976997799,0.7856774677068654,0.7968545083880216
M2,-4,balanced_accuracy,5,0.7920909090909091,0.00672358621349112,0.783742474150798,0.8004393440310201,0.7904545454545455,0.7909090909090909,0.7827272727272727,0.8009090909090909,0.7954545454545454
M2,-4,prediction_concentration,5,0.13636363636363638,0.022881296270278583,0.1079527545525974,0.16477451817467537,0.14863636363636365,0.12954545454545455,0.15318181818181817,0.15136363636363637,0.09909090909090909
M2,-4,normalized_prediction_entropy,5,0.9830134994137554,0.012409909295484337,0.9676045618205782,0.9984224370069326,0.9788480413854707,0.9907094336985863,0.9668287733870935,0.9794049669323776,0.9992762816652488
M2,-4,gini,5,0.12447933884297521,0.06115572368506506,0.04854447845913269,0.20041419922681775,0.14834710743801652,0.10793388429752065,0.19561983471074382,0.13991735537190084,0.0305785123966942
M2,-4,hhi,5,0.09755661157024795,0.004683504707429258,0.09174127238961519,0.10337195075088071,0.09917933884297521,0.09484958677685949,0.10351239669421489,0.0990223140495868,0.09121942148760331
M2,-4,dominant_predicted_class_ratio,5,0.13636363636363638,0.022881296270278583,0.1079527545525974,0.16477451817467537,0.14863636363636365,0.12954545454545455,0.15318181818181817,0.15136363636363637,0.09909090909090909
M2,-2,accuracy,5,0.863181818181818,0.007092948424694212,0.8543747594817591,0.871988876881877,0.875,0.8631818181818182,0.8595454545454545,0.8618181818181818,0.8563636363636363
M2,-2,macro_f1,5,0.8555800512780145,0.007771597075645091,0.8459303389806403,0.8652297635753887,0.8635064861679882,0.8610243967724336,0.8437049034083919,0.8529635427958254,0.8567009272454336
M2,-2,balanced_accuracy,5,0.863181818181818,0.007092948424694212,0.8543747594817591,0.871988876881877,0.875,0.8631818181818183,0.8595454545454545,0.8618181818181818,0.8563636363636363
M2,-2,prediction_concentration,5,0.13118181818181818,0.01332058619314201,0.11464212587082362,0.14772151049281274,0.13636363636363635,0.11090909090909092,0.14727272727272728,0.13318181818181818,0.12818181818181817
M2,-2,normalized_prediction_entropy,5,0.9887757331125957,0.007511236966891894,0.9794493005888288,0.9981021656363626,0.9855441358428327,0.9970202763004947,0.9778832879018492,0.989335420662534,0.9940955448552677
M2,-2,gini,5,0.10274380165289257,0.033001522257000274,0.0617669995804551,0.14372060372533005,0.11661157024793387,0.06231404958677688,0.15016528925619838,0.09793388429752065,0.08669421487603303
M2,-2,hhi,5,0.09534462809917355,0.0027553756345812985,0.0919233773721861,0.09876587882616099,0.0965,0.09217851239669421,0.09931074380165289,0.09519380165289255,0.0935400826446281
M2,-2,dominant_predicted_class_ratio,5,0.13118181818181818,0.01332058619314201,0.11464212587082362,0.14772151049281274,0.13636363636363635,0.11090909090909092,0.14727272727272728,0.13318181818181818,0.12818181818181817
M2,0,accuracy,5,0.9024545454545454,0.00577290622485695,0.8952865356301342,0.9096225552789566,0.9027272727272727,0.9068181818181819,0.9,0.9086363636363637,0.894090909090909
M2,0,macro_f1,5,0.8986615465198315,0.0070595432849124996,0.8898959657791946,0.9074271272604685,0.8987952989736844,0.903997983337219,0.8883200321538329,0.9061982547673474,0.8959961633670741
M2,0,balanced_accuracy,5,0.9024545454545455,0.005772906224856839,0.8952865356301344,0.9096225552789566,0.9027272727272727,0.9068181818181816,0.9,0.9086363636363636,0.8940909090909092
M2,0,prediction_concentration,5,0.12654545454545454,0.018443010277586838,0.10364543266527296,0.14944547642563613,0.12818181818181817,0.13090909090909092,0.15227272727272728,0.12,0.10136363636363636
M2,0,normalized_prediction_entropy,5,0.9921536641803319,0.007509098404821989,0.9828298870320952,1.0014774413285688,0.9931200674205113,0.9933194128590322,0.9794300125599625,0.9958258243832864,0.9990730036788671
M2,0,gini,5,0.07790082644628099,0.0343075062631813,0.03530243105113862,0.12049922184142337,0.08016528925619835,0.0797520661157025,0.13033057851239668,0.06289256198347105,0.03636363636363637
M2,0,hhi,5,0.09411280991735538,0.002881987444872397,0.09053434986378207,0.09769126997092868,0.09381528925619832,0.09381859504132233,0.09892685950413223,0.09269421487603306,0.09130909090909092
M2,0,dominant_predicted_class_ratio,5,0.12654545454545454,0.018443010277586838,0.10364543266527296,0.14944547642563613,0.12818181818181817,0.13090909090909092,0.15227272727272728,0.12,0.10136363636363636
M2,2,accuracy,5,0.9183636363636364,0.0024180792869582714,0.9153611943682181,0.9213660783590547,0.9163636363636364,0.9195454545454546,0.9181818181818182,0.9218181818181819,0.9159090909090909
M2,2,macro_f1,5,0.9126893488447163,0.004119248680107801,0.9075746260589781,0.9178040716304545,0.911187765711754,0.9097889503478637,0.9084784986833676,0.9180875707202613,0.9159039587603351
M2,2,balanced_accuracy,5,0.9183636363636364,0.0024180792869582736,0.9153611943682181,0.9213660783590547,0.9163636363636364,0.9195454545454546,0.9181818181818181,0.9218181818181819,0.9159090909090909
M2,2,prediction_concentration,5,0.131,0.021025859717488462,0.10489294695751182,0.1571070530424882,0.13,0.15136363636363637,0.14909090909090908,0.125,0.09954545454545455
M2,2,normalized_prediction_entropy,5,0.9892528520958201,0.00822737085509557,0.9790372219051771,0.9994684822864632,0.9914477453999342,0.9803114687091027,0.9814264547115363,0.9934933468239139,0.9995852448346139
M2,2,gini,5,0.08581818181818182,0.039389447623863774,0.03690972279449737,0.13472664084186628,0.08644628099173554,0.12132231404958681,0.1190909090909091,0.0778512396694215,0.024380165289256198
M2,2,hhi,5,0.09517545454545455,0.003178734721985672,0.09122853408132468,0.09912237500958442,0.09441033057851239,0.09859958677685951,0.09816942148760328,0.09360702479338842,0.09109090909090908
M2,2,dominant_predicted_class_ratio,5,0.131,0.021025859717488462,0.10489294695751182,0.1571070530424882,0.13,0.15136363636363637,0.14909090909090908,0.125,0.09954545454545455
M2,4,accuracy,5,0.9116363636363637,0.005374411365039109,0.9049631505328575,0.9183095767398699,0.9109090909090909,0.9168181818181819,0.9095454545454545,0.9168181818181819,0.9040909090909091
M2,4,macro_f1,5,0.906196373023729,0.0033832472760985857,0.9019955166839765,0.9103972293634816,0.9064991924784391,0.9086986650562245,0.9022237177445557,0.9101690027115542,0.9033912871278715
M2,4,balanced_accuracy,5,0.9116363636363637,0.005374411365039027,0.9049631505328576,0.9183095767398698,0.9109090909090909,0.9168181818181818,0.9095454545454544,0.9168181818181818,0.9040909090909092
M2,4,prediction_concentration,5,0.13663636363636367,0.018029475407539578,0.11424981311632164,0.1590229141564057,0.13636363636363635,0.15181818181818182,0.145,0.1440909090909091,0.10590909090909091
M2,4,normalized_prediction_entropy,5,0.9880863271136546,0.0067809396577468125,0.9796666784666382,0.996505975760671,0.9901118617613769,0.9809906994897988,0.9850063110195068,0.9855744548041463,0.9987483084934442
M2,4,gini,5,0.09444628099173555,0.03315118024014833,0.053283653989579356,0.13560890799389175,0.09008264462809916,0.12330578512396696,0.10851239669421488,0.11123966942148761,0.0390909090909091
M2,4,hhi,5,0.0957400826446281,0.0026875877241017035,0.09240300172559662,0.09907716356365959,0.09504421487603307,0.09847190082644627,0.0969611570247934,0.0967714876033058,0.09145165289256198
M2,4,dominant_predicted_class_ratio,5,0.13663636363636367,0.018029475407539578,0.11424981311632164,0.1590229141564057,0.13636363636363635,0.15181818181818182,0.145,0.1440909090909091,0.10590909090909091
M2,6,accuracy,5,0.9280909090909091,0.006135521827780729,0.9204726525271604,0.9357091656546578,0.935,0.9254545454545454,0.9190909090909091,0.9290909090909091,0.9318181818181818
M2,6,macro_f1,5,0.9263229956622563,0.009024858900451065,0.9151171532766974,0.9375288380478152,0.934594440161243,0.9251868020872179,0.911418927547979,0.9288333452832443,0.9315814632315977
M2,6,balanced_accuracy,5,0.928090909090909,0.006135521827780645,0.9204726525271604,0.9357091656546576,0.9349999999999998,0.9254545454545454,0.9190909090909091,0.929090909090909,0.9318181818181817
M2,6,prediction_concentration,5,0.11299999999999999,0.021509655721470726,0.08629223487689218,0.1397077651231078,0.10590909090909091,0.10363636363636364,0.15136363636363637,0.10136363636363636,0.10272727272727272
M2,6,normalized_prediction_entropy,5,0.9955448310063304,0.007794845874102902,0.9858662515129096,1.005223410499751,0.9988260585252482,0.9991411605321767,0.9816029504535487,0.9991479929494367,0.9990059925712415
M2,6,gini,5,0.0507107438016529,0.037343878506867226,0.004342194306380526,0.09707929329692527,0.03512396694214877,0.0315702479338843,0.11743801652892563,0.03322314049586778,0.036198347107438016
M2,6,hhi,5,0.09271652892561985,0.0031021442373965636,0.08886470810880927,0.09656834974243043,0.09141818181818183,0.09128305785123968,0.09826487603305785,0.09127603305785124,0.0913404958677686
M2,6,dominant_predicted_class_ratio,5,0.11299999999999999,0.021509655721470726,0.08629223487689218,0.1397077651231078,0.10590909090909091,0.10363636363636364,0.15136363636363637,0.10136363636363636,0.10272727272727272
M2,8,accuracy,5,0.9178181818181818,0.0018575287947002284,0.9155117551881756,0.9201246084481879,0.9186363636363636,0.92,0.9181818181818182,0.915,0.9172727272727272
M2,8,macro_f1,5,0.9153862310378262,0.0019773236876451596,0.9129310594020817,0.9178414026735707,0.9184663687478012,0.9152625897546106,0.9132002137842717,0.9142725651088403,0.9157294177936073
M2,8,balanced_accuracy,5,0.9178181818181818,0.0018575287947002201,0.9155117551881756,0.9201246084481879,0.9186363636363635,0.9199999999999999,0.9181818181818181,0.9149999999999999,0.9172727272727272
M2,8,prediction_concentration,5,0.12154545454545455,0.019623522737472476,0.09717963284440201,0.1459112762465071,0.09727272727272727,0.14,0.14227272727272727,0.10818181818181818,0.12
M2,8,normalized_prediction_entropy,5,0.9936943949696019,0.005733184763531757,0.9865757058536742,1.0008130840855296,0.9996808500191711,0.9882008997413739,0.9869910139684345,0.9975874868278118,0.9960117242912181
M2,8,gini,5,0.06770247933884299,0.03433754510182654,0.02506678579920698,0.110338172878479,0.020247933884297527,0.09826446280991737,0.10421487603305786,0.05636363636363637,0.05942148760330579
M2,8,hhi,5,0.09353347107438018,0.0023454238228845323,0.090621242752975,0.09644569939578534,0.09104876033057852,0.09578719008264464,0.09625702479338842,0.0919504132231405,0.09262396694214876
M2,8,dominant_predicted_class_ratio,5,0.12154545454545455,0.019623522737472476,0.09717963284440201,0.1459112762465071,0.09727272727272727,0.14,0.14227272727272727,0.10818181818181818,0.12
M2,10,accuracy,5,0.924,0.0030390026637175907,0.9202265798020166,0.9277734201979835,0.9236363636363636,0.9272727272727272,0.9231818181818182,0.9263636363636364,0.9195454545454546
M2,10,macro_f1,5,0.9213065588532181,0.003630280015610642,0.9167989708544357,0.9258141468520005,0.9234278602809912,0.9206171677074478,0.9167973192046749,0.9262121458584723,0.9194783012145041
M2,10,balanced_accuracy,5,0.924,0.0030390026637175877,0.9202265798020166,0.9277734201979835,0.9236363636363637,0.9272727272727274,0.9231818181818183,0.9263636363636363,0.9195454545454546
M2,10,prediction_concentration,5,0.11881818181818182,0.02731549676715332,0.08490151288935624,0.1527348507470074,0.09863636363636363,0.14909090909090908,0.1481818181818182,0.10227272727272728,0.0959090909090909
M2,10,normalized_prediction_entropy,5,0.9930750901733901,0.00888326122788024,0.9820450645200919,1.0041051158266885,0.9996387534513153,0.9830703548456123,0.9836300145301908,0.9991738818123876,0.9998624462274447
M2,10,gini,5,0.05793388429752065,0.051312964107519884,-0.0057795758759087296,0.12164734447095003,0.020578512396694216,0.11446280991735534,0.11322314049586778,0.028181818181818197,0.01322314049586776
M2,10,hhi,5,0.0937105785123967,0.003577184714004781,0.08926891703809213,0.09815223998670126,0.09106652892561982,0.0977297520661157,0.09752355371900828,0.09126363636363637,0.0909694214876033
M2,10,dominant_predicted_class_ratio,5,0.11881818181818182,0.02731549676715332,0.08490151288935624,0.1527348507470074,0.09863636363636363,0.14909090909090908,0.1481818181818182,0.10227272727272728,0.0959090909090909
M2,12,accuracy,5,0.9323636363636364,0.00625227231419979,0.9246004149241284,0.9401268578031444,0.9372727272727273,0.9304545454545454,0.9222727272727272,0.935,0.9368181818181818
M2,12,macro_f1,5,0.930500019513414,0.009074874969686989,0.9192320739753532,0.9417679650514748,0.9370783550081891,0.9284010258885462,0.9155092535778039,0.9348162983496017,0.9366951647429289
M2,12,balanced_accuracy,5,0.9323636363636363,0.006252272314199745,0.9246004149241284,0.9401268578031442,0.9372727272727271,0.9304545454545454,0.9222727272727272,0.9349999999999998,0.9368181818181818
M2,12,prediction_concentration,5,0.11290909090909092,0.02368351939448804,0.08350211752619452,0.14231606429198732,0.09636363636363636,0.12590909090909091,0.14863636363636365,0.09863636363636363,0.095
M2,12,normalized_prediction_entropy,5,0.995201186084571,0.007195330758625287,0.9862670029264178,1.0041353692427242,0.9998004275314345,0.99369204159404,0.9832048868151237,0.9994431191315227,0.9998654553507335
M2,12,gini,5,0.05026446280991735,0.04471431066874115,-0.005255686951957016,0.10578461257179173,0.015206611570247929,0.08173553719008265,0.11297520661157026,0.027685950413223137,0.01371900826446281
M2,12,hhi,5,0.09287314049586778,0.00289608834634855,0.08927717186058931,0.09646910913114626,0.09099586776859506,0.09359338842975207,0.09765909090909092,0.09114958677685951,0.09096776859504133
M2,12,dominant_predicted_class_ratio,5,0.11290909090909092,0.02368351939448804,0.08350211752619452,0.14231606429198732,0.09636363636363636,0.12590909090909091,0.14863636363636365,0.09863636363636363,0.095
M2,14,accuracy,5,0.9137272727272727,0.004684244737450292,0.9079110146780053,0.9195435307765402,0.9118181818181819,0.92,0.9140909090909091,0.9154545454545454,0.9072727272727272
M2,14,macro_f1,5,0.9109071701712518,0.0036761977868944714,0.9063425677289886,0.915471772613515,0.9117814336280351,0.9131618318164727,0.9069408202509788,0.9153338317500984,0.9073179334106733
M2,14,balanced_accuracy,5,0.9137272727272727,0.00468424473745024,0.9079110146780053,0.9195435307765402,0.9118181818181817,0.9199999999999999,0.9140909090909092,0.9154545454545455,0.9072727272727273
M2,14,prediction_concentration,5,0.11927272727272727,0.027640699420651598,0.08495226591693253,0.153593188628522,0.09863636363636363,0.14954545454545454,0.14954545454545454,0.1,0.09863636363636363
M2,14,normalized_prediction_entropy,5,0.9927959574631389,0.009321146022428664,0.981222226025089,1.0043696889011888,0.999710936118931,0.9826493223540202,0.9825256537874475,0.9992887538872176,0.9998051211680784
M2,14,gini,5,0.060561983471074374,0.05329974339519961,-0.005618389016243855,0.12674235595839262,0.019173553719008262,0.11999999999999998,0.11710743801652891,0.0315702479338843,0.014958677685950413
M2,14,hhi,5,0.09381206611570247,0.0037376092037470173,0.08917121132805476,0.09845292090335019,0.09103595041322314,0.09789462809917356,0.09791611570247932,0.09121818181818182,0.09099545454545453
M2,14,dominant_predicted_class_ratio,5,0.11927272727272727,0.027640699420651598,0.08495226591693253,0.153593188628522,0.09863636363636363,0.14954545454545454,0.14954545454545454,0.1,0.09863636363636363
M2,16,accuracy,5,0.9328181818181818,0.004889269748918114,0.9267473515934433,0.9388890120429202,0.9386363636363636,0.9354545454545454,0.9277272727272727,0.9277272727272727,0.9345454545454546
M2,16,macro_f1,5,0.9309917199698582,0.005850447765107084,0.9237274296065531,0.9382560103331633,0.9375518684051066,0.9338299596741639,0.9227727972112768,0.9274377383446992,0.9333662362140438
M2,16,balanced_accuracy,5,0.9328181818181818,0.004889269748918134,0.9267473515934433,0.9388890120429202,0.9386363636363636,0.9354545454545454,0.9277272727272726,0.9277272727272727,0.9345454545454545
M2,16,prediction_concentration,5,0.12090909090909092,0.014753483970106802,0.10259022101533297,0.13922796080284888,0.11681818181818182,0.12409090909090909,0.14272727272727273,0.10181818181818182,0.1190909090909091
M2,16,normalized_prediction_entropy,5,0.9946108270248809,0.004710011054117839,0.988762575867841,1.0004590781819207,0.9966384951281041,0.9946739392854519,0.9866693889923756,0.9990260987814719,0.9960462129370012
M2,16,gini,5,0.06636363636363636,0.023537329370931538,0.03713818186988662,0.0955890908573861,0.057272727272727274,0.07115702479338842,0.10173553719008264,0.03710743801652891,0.06454545454545454
M2,16,hhi,5,0.09316504132231405,0.0019081650155375446,0.09079574151988916,0.09553434112473895,0.09234752066115703,0.09317975206611571,0.09636157024793388,0.09133057851239669,0.09260578512396694
M2,16,dominant_predicted_class_ratio,5,0.12090909090909092,0.014753483970106802,0.10259022101533297,0.13922796080284888,0.11681818181818182,0.12409090909090909,0.14272727272727273,0.10181818181818182,0.1190909090909091
M2,18,accuracy,5,0.9168181818181818,0.0028020063649859027,0.913339031392041,0.9202973322443225,0.9209090909090909,0.9163636363636364,0.9181818181818182,0.9145454545454546,0.9140909090909091
M2,18,macro_f1,5,0.9150771236193812,0.0034705189515269698,0.9107679051821863,0.9193863420565761,0.9206515677617868,0.9158437037305185,0.9116371921598055,0.9141137304128102,0.9131394240319852
M2,18,balanced_accuracy,5,0.9168181818181818,0.0028020063649858715,0.913339031392041,0.9202973322443225,0.9209090909090908,0.9163636363636364,0.9181818181818181,0.9145454545454544,0.9140909090909091
M2,18,prediction_concentration,5,0.11518181818181819,0.018504522565359553,0.09220541870846208,0.1381582176551743,0.10227272727272728,0.10727272727272727,0.14772727272727273,0.10681818181818181,0.11181818181818182
M2,18,normalized_prediction_entropy,5,0.9955260945393393,0.006577256365916163,0.9873593521028247,1.003692836975854,0.9993184110522186,0.9982579284087335,0.9838056871357725,0.9985292731498877,0.9977191729500839
M2,18,gini,5,0.05581818181818182,0.030887073963445616,0.01746681406791456,0.09416954956844908,0.028016528925619844,0.048099173553718996,0.10876033057851243,0.04330578512396694,0.05090909090909091
M2,18,hhi,5,0.09274909090909092,0.0026315787201495982,0.08948155435384203,0.09601662746433981,0.09120495867768595,0.09166570247933885,0.09743553719008263,0.09154586776859505,0.09189338842975207
M2,18,dominant_predicted_class_ratio,5,0.11518181818181819,0.018504522565359553,0.09220541870846208,0.1381582176551743,0.10227272727272728,0.10727272727272727,0.14772727272727273,0.10681818181818181,0.11181818181818182
M3,-20,accuracy,5,0.10072727272727273,0.0015614149124834288,0.09878852004418358,0.10266602541036189,0.10227272727272728,0.09818181818181818,0.10136363636363636,0.10045454545454545,0.10136363636363636
M3,-20,macro_f1,5,0.07292522094823613,0.0155390731593024,0.05363091324087592,0.09221952865559634,0.07318402353401875,0.08806877567435839,0.05314861780455437,0.06215518551674666,0.08806950221150246
M3,-20,balanced_accuracy,5,0.10072727272727273,0.0015614149124834231,0.09878852004418359,0.10266602541036188,0.10227272727272728,0.09818181818181819,0.10136363636363636,0.10045454545454545,0.10136363636363636
M3,-20,prediction_concentration,5,0.3316363636363636,0.1138019702366882,0.19033255426881157,0.47294017300391566,0.3131818181818182,0.2681818181818182,0.44045454545454543,0.4509090909090909,0.18545454545454546
M3,-20,normalized_prediction_entropy,5,0.7540378290969494,0.14707239113628282,0.5714233358932846,0.9366523223006141,0.79192999932943,0.8740343670100613,0.577089830966627,0.6235782870918444,0.9035566610867843
M3,-20,gini,5,0.5487603305785125,0.15332521985920636,0.3583819250626591,0.7391387360943659,0.5393388429752067,0.43049586776859505,0.7190082644628099,0.6857024793388429,0.3692561983471075
M3,-20,hhi,5,0.21216404958677684,0.07819705107310818,0.1150695865035974,0.3092585126699563,0.19165082644628098,0.1504793388429752,0.30493884297520657,0.28293553719008263,0.13081570247933882
M3,-20,dominant_predicted_class_ratio,5,0.3316363636363636,0.1138019702366882,0.19033255426881157,0.47294017300391566,0.3131818181818182,0.2681818181818182,0.44045454545454543,0.4509090909090909,0.18545454545454546
M3,-18,accuracy,5,0.1211818181818182,0.004283352359778097,0.1158633337650606,0.1265003025985758,0.12,0.12,0.12363636363636364,0.12681818181818183,0.11545454545454545
M3,-18,macro_f1,5,0.09268554015981958,0.013614979747181887,0.07578030997147045,0.10959077034816872,0.0964470483913753,0.08858850698558784,0.07132534064077492,0.10660957823131602,0.10045722655004384
M3,-18,balanced_accuracy,5,0.1211818181818182,0.00428335235977809,0.11586333376506061,0.12650030259857578,0.11999999999999998,0.12000000000000001,0.12363636363636363,0.12681818181818183,0.11545454545454546
M3,-18,prediction_concentration,5,0.23581818181818184,0.05452878533171324,0.16811175220601202,0.3035246114303517,0.22136363636363637,0.24727272727272728,0.32227272727272727,0.17681818181818182,0.21136363636363636
